Year,Month,UnempRate,UnempNetChange,UnempGrowth,AdjParty,AdjPresidents,Party,Presidents,NPEmployment,NPENetChange,EmpGrowth,GDP,GDPGrowth,ConsSentiment,Productivity,Inflation,FedFundIntRate,M2,Spending,TotalTaxRev,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,11,6.2,0.3,0.050847458,Republican,G.H. Bush,Republican,G.H. Bush,109216,-150,-0.137154143,6023.3,-0.4,66, ,6.3,7.81,3263.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,12,6.3,0.1,0.016129032,Republican,G.H. Bush,Republican,G.H. Bush,109160,-56,-0.051274539,6023.3,-0.4,65.5,-3.2,6.1,7.31,3272.7,2083.06,1031958,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,1,6.4,0.1,0.015873016,Republican,G.H. Bush,Republican,G.H. Bush,109040,-120,-0.109930377,6054.9,2.1,66.8, ,5.7,6.91,3288.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,2,6.6,0.2,0.03125,Republican,G.H. Bush,Republican,G.H. Bush,108735,-305,-0.279713866,6054.9,2.1,70.4, ,5.3,6.25,3305.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,3,6.8,0.2,0.03030303,Republican,G.H. Bush,Republican,G.H. Bush,108577,-158,-0.145307399,6054.9,2.1,87.7,1.2,4.9,6.12,3322.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,4,6.7,-0.1,-0.014705882,Republican,G.H. Bush,Republican,G.H. Bush,108366,-211,-0.194332133,6143.6,6,81.8, ,4.9,5.91,3332.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,5,6.9,0.2,0.029850746,Republican,G.H. Bush,Republican,G.H. Bush,108241,-125,-0.115349833,6143.6,6,78.3, ,5,5.78,3343.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,6,6.9,0,0,Republican,G.H. Bush,Republican,G.H. Bush,108338,97,0.089614841,6143.6,6,82.1,6.7,4.7,5.9,3352.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,7,6.8,-0.1,-0.014492754,Republican,G.H. Bush,Republican,G.H. Bush,108298,-40,-0.036921486,6218.4,5,82.9, ,4.4,5.82,3356.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,8,6.9,0.1,0.014705882,Republican,G.H. Bush,Republican,G.H. Bush,108308,10,0.009233781,6218.4,5,82, ,3.8,5.66,3355.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,9,6.9,0,0,Republican,G.H. Bush,Republican,G.H. Bush,108340,32,0.029545371,6218.4,5,83,2.9,3.4,5.45,3354.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,10,7,0.1,0.014492754,Republican,G.H. Bush,Republican,G.H. Bush,108357,17,0.015691342,6279.3,4,78.3, ,2.9,5.21,3360.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,11,7,0,0,Republican,G.H. Bush,Republican,G.H. Bush,108299,-58,-0.053526768,6279.3,4,69.1, ,3,4.81,3365.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,12,7.3,0.3,0.042857143,Republican,G.H. Bush,Republican,G.H. Bush,108325,26,0.024007609,6279.3,4,68.2,2.2,3.1,4.43,3372.2,2224.4,1054988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,1,7.3,0,0,Republican,G.H. Bush,Republican,G.H. Bush,108377,52,0.048003693,6380.8,6.6,67.5, ,2.6,4.03,3380.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,2,7.4,0.1,0.01369863,Republican,G.H. Bush,Republican,G.H. Bush,108314,-63,-0.058130415,6380.8,6.6,68.8, ,2.8,4.06,3399.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,3,7.4,0,0,Republican,G.H. Bush,Republican,G.H. Bush,108368,54,0.049855051,6380.8,6.6,76,7.7,3.2,3.98,3403.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,4,7.4,0,0,Republican,G.H. Bush,Republican,G.H. Bush,108527,159,0.14672228,6492.3,7.2,77.2, ,3.2,3.73,3399.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,7.6,0.2,0.027027027,Republican,G.H. Bush,Republican,G.H. Bush,108653,126,0.116100141,6492.3,7.2,79.2, ,3,3.82,3398.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,6,7.8,0.2,0.026315789,Republican,G.H. Bush,Republican,G.H. Bush,108721,68,0.062584558,6492.3,7.2,80.4,3.2,3.1,3.76,3393, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,7.7,-0.1,-0.012820513,Republican,G.H. Bush,Republican,G.H. Bush,108792,71,0.065304771,6586.5,5.9,76.6, ,3.2,3.25,3393.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,8,7.6,-0.1,-0.012987013,Republican,G.H. Bush,Republican,G.H. Bush,108930,138,0.126847562,6586.5,5.9,76.1, ,3.1,3.3,3398.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,9,7.6,0,0,Republican,G.H. Bush,Republican,G.H. Bush,108966,36,0.033048747,6586.5,5.9,75.6,3.5,3,3.22,3409.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,10,7.3,-0.3,-0.039473684,Republican,G.H. Bush,Republican,G.H. Bush,109148,182,0.167024576,6697.6,6.9,73.3, ,3.2,3.1,3423.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,11,7.4,0.1,0.01369863,Republican,G.H. Bush,Republican,G.H. Bush,109284,136,0.124601459,6697.6,6.9,85.3, ,3,3.09,3425.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,12,7.4,0,0,Republican,G.H. Bush,Republican,G.H. Bush,109496,212,0.193989971,6697.6,6.9,91,2.4,2.9,2.92,3424.1,2350.64,1091208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,7.3,-0.1,-0.013513514,Republican,G.H. Bush,Republican,G.H. Bush,109805,309,0.28220209,6748.2,3.1,89.3, ,3.3,3.02,3418.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,2,7.1,-0.2,-0.02739726,Republican,G.H. Bush,Democrat,Clinton,110047,242,0.220390693,6748.2,3.1,86.6, ,3.2,3.03,3413.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,3,7,-0.1,-0.014084507,Republican,G.H. Bush,Democrat,Clinton,109998,-49,-0.04452643,6748.2,3.1,85.9,-3.1,3.1,3.07,3410.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,4,7.1,0.1,0.014285714,Republican,G.H. Bush,Democrat,Clinton,110306,308,0.280005091,6829.6,4.9,85.6, ,3.2,2.96,3410.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,5,7.1,0,0,Republican,G.H. Bush,Democrat,Clinton,110572,266,0.241147354,6829.6,4.9,80.3, ,3.2,3,3436.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,6,7,-0.1,-0.014084507,Republican,G.H. Bush,Democrat,Clinton,110754,182,0.164598633,6829.6,4.9,81.5,-2.2,3,3.04,3441.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,7,6.9,-0.1,-0.014285714,Republican,G.H. Bush,Democrat,Clinton,111055,301,0.27177348,6904.2,4.4,77, ,2.8,3.06,3441.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,8,6.8,-0.1,-0.014492754,Republican,G.H. Bush,Democrat,Clinton,111211,156,0.140470938,6904.2,4.4,77.3, ,2.8,3.03,3444.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,9,6.7,-0.1,-0.014705882,Republican,G.H. Bush,Democrat,Clinton,111451,240,0.21580599,6904.2,4.4,77.9,1,2.7,3.09,3451.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,10,6.8,0.1,0.014925373,Democrat,Clinton,Democrat,Clinton,111737,286,0.256615015,7032.8,7.7,82.7, ,2.8,2.99,3455.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,11,6.6,-0.2,-0.029411765,Democrat,Clinton,Democrat,Clinton,112000,263,0.235374137,7032.8,7.7,81.2, ,2.7,3.02,3469.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,12,6.5,-0.1,-0.015151515,Democrat,Clinton,Democrat,Clinton,112312,312,0.278571429,7032.8,7.7,88.2,2.4,2.7,2.96,3473.6,2426.03,1154335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,1,6.6,0.1,0.015384615,Democrat,Clinton,Democrat,Clinton,112583,271,0.241292115,7136.3,6,94.3, ,2.5,3.05,3473.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,2,6.6,0,0,Democrat,Clinton,Democrat,Clinton,112783,200,0.177646714,7136.3,6,93.2, ,2.5,3.25,3474.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,3,6.5,-0.1,-0.015151515,Democrat,Clinton,Democrat,Clinton,113248,465,0.412296179,7136.3,6,91.5,2.1,2.5,3.34,3479, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,4,6.4,-0.1,-0.015384615,Democrat,Clinton,Democrat,Clinton,113598,350,0.309056231,7269.8,7.7,92.6, ,2.4,3.56,3479.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,5,6.1,-0.3,-0.046875,Democrat,Clinton,Democrat,Clinton,113931,333,0.293138964,7269.8,7.7,92.8, ,2.3,4.01,3489.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,6,6.1,0,0,Democrat,Clinton,Democrat,Clinton,114246,315,0.276483135,7269.8,7.7,91.2,0,2.5,4.25,3477.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,6.1,0,0,Democrat,Clinton,Democrat,Clinton,114619,373,0.326488455,7352.3,4.6,89, ,2.8,4.26,3486.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,8,6,-0.1,-0.016393443,Democrat,Clinton,Democrat,Clinton,114901,282,0.246032508,7352.3,4.6,91.7, ,2.9,4.47,3483.7, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,9,5.9,-0.1,-0.016666667,Democrat,Clinton,Democrat,Clinton,115254,353,0.307220999,7352.3,4.6,91.5,-2.4,3,4.73,3484, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,10,5.8,-0.1,-0.016949153,Democrat,Clinton,Democrat,Clinton,115467,213,0.184809204,7476.7,6.9,92.7, ,2.6,4.76,3482.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,11,5.6,-0.2,-0.034482759,Democrat,Clinton,Democrat,Clinton,115887,420,0.363740289,7476.7,6.9,91.6, ,2.7,5.29,3485, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,12,5.5,-0.1,-0.017857143,Democrat,Clinton,Democrat,Clinton,116164,277,0.239025948,7476.7,6.9,95.1,4.1,2.7,5.45,3483.8,2511.97,1258566,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1,5.6,0.1,0.018181818,Democrat,Clinton,Democrat,Clinton,116488,324,0.278916015,7545.3,3.7,97.6, ,2.8,5.53,3489.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,2,5.4,-0.2,-0.035714286,Democrat,Clinton,Democrat,Clinton,116692,204,0.175125335,7545.3,3.7,95.1, ,2.9,5.92,3486.7, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,5.4,0,0,Democrat,Clinton,Democrat,Clinton,116913,221,0.189387447,7545.3,3.7,90.3,-1,2.9,5.98,3487.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,5.8,0.4,0.074074074,Democrat,Clinton,Democrat,Clinton,117075,162,0.138564574,7604.9,3.2,92.5, ,3.1,6.05,3495.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,5,5.6,-0.2,-0.034482759,Democrat,Clinton,Democrat,Clinton,117060,-15,-0.0128123,7604.9,3.2,89.8, ,3.2,6.01,3520.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,6,5.6,0,0,Democrat,Clinton,Democrat,Clinton,117294,234,0.199897488,7604.9,3.2,92.7,1.5,3,6,3545.7, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,7,5.7,0.1,0.017857143,Democrat,Clinton,Democrat,Clinton,117390,96,0.081845619,7706.5,5.5,94.4, ,2.8,5.85,3564, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,8,5.7,0,0,Democrat,Clinton,Democrat,Clinton,117643,253,0.215520913,7706.5,5.5,96.2, ,2.6,5.74,3585.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,9,5.6,-0.1,-0.01754386,Democrat,Clinton,Democrat,Clinton,117887,244,0.207407156,7706.5,5.5,88.9,0.1,2.5,5.8,3598.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,10,5.5,-0.1,-0.017857143,Democrat,Clinton,Democrat,Clinton,118040,153,0.129785303,7799.5,4.9,90.2, ,2.8,5.76,3609.7, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,11,5.6,0.1,0.018181818,Democrat,Clinton,Democrat,Clinton,118189,149,0.126228397,7799.5,4.9,88.2, ,2.6,5.8,3616.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,12,5.6,0,0,Democrat,Clinton,Democrat,Clinton,118322,133,0.112531623,7799.5,4.9,91,3.3,2.5,5.6,3626.4,2638.58,1351790,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,1,5.6,0,0,Democrat,Clinton,Democrat,Clinton,118303,-19,-0.016057876,7893.1,4.9,89.3, ,2.7,5.56,3644.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,2,5.5,-0.1,-0.017857143,Democrat,Clinton,Democrat,Clinton,118735,432,0.365164028,7893.1,4.9,88.5, ,2.7,5.22,3658.7, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,3,5.5,0,0,Democrat,Clinton,Democrat,Clinton,119002,267,0.22487051,7893.1,4.9,93.7,3.4,2.8,5.31,3683.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,4,5.6,0.1,0.018181818,Democrat,Clinton,Democrat,Clinton,119165,163,0.136972488,8061.5,8.8,92.7, ,2.9,5.22,3694.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,5,5.6,0,0,Democrat,Clinton,Democrat,Clinton,119487,322,0.270213569,8061.5,8.8,89.4, ,2.9,5.24,3705.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,6,5.3,-0.3,-0.053571429,Democrat,Clinton,Democrat,Clinton,119774,287,0.240193494,8061.5,8.8,92.4,4.9,2.8,5.27,3718.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,7,5.5,0.2,0.037735849,Democrat,Clinton,Democrat,Clinton,120023,249,0.207891529,8159,4.9,94.7, ,3,5.4,3733.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,8,5.1,-0.4,-0.072727273,Democrat,Clinton,Democrat,Clinton,120202,179,0.149138082,8159,4.9,95.3, ,2.9,5.22,3740.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,9,5.2,0.1,0.019607843,Democrat,Clinton,Democrat,Clinton,120427,225,0.187184905,8159,4.9,94.7,1.7,3,5.3,3748.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,10,5.2,0,0,Democrat,Clinton,Democrat,Clinton,120677,250,0.207594642,8287.1,6.4,96.5, ,3,5.24,3763.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,11,5.4,0.2,0.038461538,Democrat,Clinton,Democrat,Clinton,120976,299,0.247768837,8287.1,6.4,99.2, ,3.3,5.31,3783.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,12,5.4,0,0,Democrat,Clinton,Democrat,Clinton,121147,171,0.14135035,8287.1,6.4,96.9,0.1,3.3,5.29,3805.3,2726.42,1453053,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1,5.3,-0.1,-0.018518519,Democrat,Clinton,Democrat,Clinton,121381,234,0.193153772,8402.1,5.7,97.4, ,3,5.25,3820.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,2,5.2,-0.1,-0.018867925,Democrat,Clinton,Democrat,Clinton,121684,303,0.249627207,8402.1,5.7,99.7, ,3,5.19,3831.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,3,5.2,0,0,Democrat,Clinton,Democrat,Clinton,122000,316,0.259689031,8402.1,5.7,100,-1.2,2.8,5.39,3846.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,4,5.1,-0.1,-0.019230769,Democrat,Clinton,Democrat,Clinton,122292,292,0.239344262,8551.9,7.3,101.4, ,2.5,5.51,3862.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,5,4.9,-0.2,-0.039215686,Democrat,Clinton,Democrat,Clinton,122552,260,0.212605894,8551.9,7.3,103.2, ,2.2,5.5,3874.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,6,5,0.1,0.020408163,Democrat,Clinton,Democrat,Clinton,122818,266,0.217050721,8551.9,7.3,104.5,4.8,2.3,5.56,3890.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,7,4.9,-0.1,-0.02,Democrat,Clinton,Democrat,Clinton,123124,306,0.249149148,8691.8,6.7,107.1, ,2.2,5.52,3908.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,8,4.8,-0.1,-0.020408163,Democrat,Clinton,Democrat,Clinton,123093,-31,-0.025177869,8691.8,6.7,104.4, ,2.2,5.54,3942.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,9,4.9,0.1,0.020833333,Democrat,Clinton,Democrat,Clinton,123605,512,0.415945667,8691.8,6.7,106,3.3,2.2,5.54,3958.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,10,4.7,-0.2,-0.040816327,Democrat,Clinton,Democrat,Clinton,123945,340,0.275069779,8788.3,4.5,105.6, ,2.1,5.5,3977.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,11,4.6,-0.1,-0.021276596,Democrat,Clinton,Democrat,Clinton,124251,306,0.246883698,8788.3,4.5,107.2, ,1.8,5.52,4000, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,12,4.7,0.1,0.02173913,Democrat,Clinton,Democrat,Clinton,124554,303,0.243861216,8788.3,4.5,102.1,1.7,1.7,5.5,4018,2823.85,1579232,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4.6,-0.1,-0.021276596,Democrat,Clinton,Democrat,Clinton,124830,276,0.221590635,8889.7,4.7,106.6, ,1.6,5.56,4041.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2,4.6,0,0,Democrat,Clinton,Democrat,Clinton,125026,196,0.157013538,8889.7,4.7,110.4, ,1.4,5.51,4073.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,3,4.7,0.1,0.02173913,Democrat,Clinton,Democrat,Clinton,125177,151,0.120774879,8889.7,4.7,106.5,2.8,1.4,5.49,4099.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,4,4.3,-0.4,-0.085106383,Democrat,Clinton,Democrat,Clinton,125457,280,0.223683264,8994.7,4.8,108.7, ,1.4,5.45,4125.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,5,4.4,0.1,0.023255814,Democrat,Clinton,Democrat,Clinton,125861,404,0.322022685,8994.7,4.8,106.5, ,1.7,5.49,4148.7, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,6,4.5,0.1,0.022727273,Democrat,Clinton,Democrat,Clinton,126080,219,0.174001478,8994.7,4.8,105.6,2.6,1.7,5.56,4168.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,7,4.5,0,0,Democrat,Clinton,Democrat,Clinton,126209,129,0.10231599,9146.5,6.9,105.2, ,1.7,5.54,4188.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,4.5,0,0,Democrat,Clinton,Democrat,Clinton,126551,342,0.27097909,9146.5,6.9,104.4, ,1.6,5.55,4212.7, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,4.6,0.1,0.022222222,Democrat,Clinton,Democrat,Clinton,126774,223,0.176213542,9146.5,6.9,100.9,5.6,1.5,5.51,4250.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,4.5,-0.1,-0.02173913,Democrat,Clinton,Democrat,Clinton,126973,199,0.15697225,9325.7,8.1,97.4, ,1.5,5.07,4290.7, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,11,4.4,-0.1,-0.022222222,Democrat,Clinton,Democrat,Clinton,127255,282,0.222094461,9325.7,8.1,102.7, ,1.5,4.83,4329.7, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,12,4.4,0,0,Democrat,Clinton,Democrat,Clinton,127601,346,0.271895014,9325.7,8.1,100.5,2.7,1.6,4.68,4358.5,2932.11,1721728,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,4.3,-0.1,-0.022727273,Democrat,Clinton,Democrat,Clinton,127727,126,0.098745308,9447.1,5.3,103.9, ,1.7,4.63,4385.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,4.4,0.1,0.023255814,Democrat,Clinton,Democrat,Clinton,128137,410,0.320997127,9447.1,5.3,108.1, ,1.6,4.76,4408.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,4.2,-0.2,-0.045454545,Democrat,Clinton,Democrat,Clinton,128244,107,0.083504374,9447.1,5.3,105.7,3.7,1.7,4.81,4415.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,4,4.3,0.1,0.023809524,Democrat,Clinton,Democrat,Clinton,128620,376,0.293191104,9557,4.7,104.6, ,2.3,4.74,4443.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,5,4.2,-0.1,-0.023255814,Democrat,Clinton,Democrat,Clinton,128831,211,0.164049137,9557,4.7,106.8, ,2.1,4.74,4467.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,6,4.3,0.1,0.023809524,Democrat,Clinton,Democrat,Clinton,129091,260,0.201814781,9557,4.7,107.3,0.7,2,4.76,4488.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,4.3,0,0,Democrat,Clinton,Democrat,Clinton,129417,326,0.252535033,9712.3,6.7,106, ,2.1,4.99,4515.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,8,4.2,-0.1,-0.023255814,Democrat,Clinton,Democrat,Clinton,129577,160,0.123631362,9712.3,6.7,104.5, ,2.3,5.07,4533, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,9,4.2,0,0,Democrat,Clinton,Democrat,Clinton,129791,214,0.165152766,9712.3,6.7,107.2,3.4,2.6,5.22,4548.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,4.1,-0.1,-0.023809524,Democrat,Clinton,Democrat,Clinton,130191,400,0.308187779,9926.1,9.1,103.2, ,2.6,5.2,4572.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,11,4.1,0,0,Democrat,Clinton,Democrat,Clinton,130484,293,0.225053959,9926.1,9.1,107.2, ,2.6,5.42,4591.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,12,4,-0.1,-0.024390244,Democrat,Clinton,Democrat,Clinton,130780,296,0.226847736,9926.1,9.1,105.4,6.9,2.7,5.3,4619,3056.06,1827452,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,4,0,0,Democrat,Clinton,Democrat,Clinton,131010,230,0.17586787,10031,4.3,112, ,2.7,5.45,4647.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,2,4.1,0.1,0.025,Democrat,Clinton,Democrat,Clinton,131140,130,0.099229066,10031,4.3,111.3, ,3.2,5.73,4660.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,3,4,-0.1,-0.024390244,Democrat,Clinton,Democrat,Clinton,131608,468,0.35687052,10031,4.3,107.1,-1.4,3.8,5.85,4691.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,4,3.8,-0.2,-0.05,Democrat,Clinton,Democrat,Clinton,131895,287,0.21807185,10278.3,10.2,109.2, ,3.1,6.02,4747.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,5,4,0.2,0.052631579,Democrat,Clinton,Democrat,Clinton,132122,227,0.1721066,10278.3,10.2,110.7, ,3.2,6.27,4734.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,6,4,0,0,Democrat,Clinton,Democrat,Clinton,132075,-47,-0.035573182,10278.3,10.2,106.4,8.6,3.7,6.53,4752.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,7,4,0,0,Democrat,Clinton,Democrat,Clinton,132251,176,0.133257619,10357.4,3.1,108.3, ,3.7,6.54,4770, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,8,4.1,0.1,0.025,Democrat,Clinton,Democrat,Clinton,132241,-10,-0.007561379,10357.4,3.1,107.3, ,3.4,6.5,4798.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,9,3.9,-0.2,-0.048780488,Democrat,Clinton,Democrat,Clinton,132377,136,0.102842537,10357.4,3.1,106.8,0.1,3.5,6.52,4834.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,10,3.9,0,0,Democrat,Clinton,Democrat,Clinton,132363,-14,-0.010575855,10472.3,4.5,105.8, ,3.4,6.51,4850.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,11,3.9,0,0,Democrat,Clinton,Democrat,Clinton,132589,226,0.170742579,10472.3,4.5,107.6, ,3.4,6.51,4860.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,12,3.9,0,0,Democrat,Clinton,Democrat,Clinton,132731,142,0.107097874,10472.3,4.5,98.4,4.1,3.4,6.4,4905,3245.99,2025191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,4.2,0.3,0.076923077,Democrat,Clinton,Democrat,Clinton,132705,-26,-0.019588491,10508.1,1.4,94.7, ,3.7,5.98,4955.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,2,4.2,0,0,Democrat,Clinton,Republican,G. Bush,132777,72,0.05425568,10508.1,1.4,90.6, ,3.5,5.49,4993, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,3,4.3,0.1,0.023809524,Democrat,Clinton,Republican,G. Bush,132752,-25,-0.018828562,10508.1,1.4,91.5,-1.2,2.9,5.31,5050.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,4,4.4,0.1,0.023255814,Democrat,Clinton,Republican,G. Bush,132471,-281,-0.211672894,10638.4,5.1,88.4, ,3.3,4.8,5113.7, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
